"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
664040,"Lowe, Brandon","L","L",27.046270606855398,26.609439933688254,21.345255343912168,-3.0901769246587802,34.097971344822405,7.051700737967023
671732,"Butler, Lawrence","L","L",25.910373031830055,31.21807692779535,34.08579337174325,3.878318486463659,28.804759145403043,2.8943861135729945
663993,"Lowe, Nathaniel","L","L",26.31280995143963,29.96174877876022,32.98677894769211,-13.206172470589374,27.362452246702205,1.0496422952625766
663538,"Hoerner, Nico","R","R",29.724328915213878,27.68158671530329,28.936594011076565,-12.352283692412321,27.07025776088403,-2.654071154329854
694192,"Chourio, Jackson","R","R",24.724698991113453,30.387882300545087,40.232313968063444,1.6036545908511188,28.017669827235352,3.292970836121902
666182,"Bichette, Bo","R","R",27.36614952393387,25.099132091282563,33.76021066768391,2.4596655917326453,24.542779592228573,-2.8233699317052956
673548,"Suzuki, Seiya","R","R",28.03516810419612,27.866946961444285,29.381197412741898,-4.469789887404622,34.42972587926738,6.3945577750712586
650333,"Arraez, Luis","L","L",34.332941212936525,26.058861724660936,27.82871455620138,-25.78078942268873,31.501252448826065,-2.8316887641104675
682928,"Abrams, CJ","L","L",27.835222635617313,30.03325299345148,31.92572578349022,-3.745525392974377,31.69524479784662,3.8600221622293165
696100,"Goodman, Hunter","R","R",28.67858577269028,29.52527603927105,19.50669426071981,-19.644999855975975,38.771619173742444,10.093033401052166
666176,"Adell, Jo","R","R",26.084040827644387,28.094988596885646,38.15131245891475,-11.564060062829407,26.147007207224807,0.062966379580431
695578,"Wood, James","L","L",30.96945798956756,30.134068159749027,28.001855423556606,-20.82872558500295,32.67803954553354,1.7085815559659778
641857,"McMahon, Ryan","L","L",24.033543293604414,32.010742515933885,42.6287579493379,0.28531866634932845,26.68597725485741,2.652433961253002
650402,"Torres, Gleyber","R","R",32.50296119170759,26.429054004568922,27.06869669863413,-32.34348195836402,30.21757767543066,-2.2853835162769207
683011,"Volpe, Anthony","R","R",28.65680894410951,29.273659856566944,26.87672289873471,4.0214614492635725,24.99410318931976,-3.6627057547897444
647304,"Naylor, Josh","L","L",25.413771624121956,26.471550581472783,43.92609163457944,-4.359731282551393,25.186854564790195,-0.2269170593317656
668715,"Steer, Spencer","R","R",29.025024239115897,25.621981698992563,34.78221367370271,-5.434208367954268,32.66264484391695,3.6376206048010613
666969,"García, Adolis","R","R",29.050526453394905,25.173164544114915,29.178020854785686,-16.666002261442102,31.313695841669855,2.2631693882749575
606192,"Hernández, Teoscar","R","R",30.6454064391446,29.87850239314186,27.662459419435987,-6.7132342108239484,30.418305344149836,-0.22710109499476008
702616,"Holliday, Jackson","L","L",25.86161560219878,27.564199662947093,24.7274148506018,-5.139562360838109,26.17659635944881,0.3149807572500299
683737,"Busch, Michael","L","L",30.94927152598855,26.622236042717887,31.256147298058217,0.43662234005857303,32.498123536266874,1.5488520102783263
673237,"Diaz, Yainer","R","R",29.06838501872483,28.306683184531533,32.51079575673256,-1.455669865538342,32.48737809577075,3.4189930770459083
543807,"Springer, George","R","R",26.913572066726275,27.146324808771453,28.815878896832906,-6.640173552511152,22.49280465715539,-4.420767409570885
663656,"Tucker, Kyle","L","L",27.878111581198386,30.184161182169266,36.33277468659851,-1.7696203477770767,28.229492725662862,0.35138114446447194
650490,"Díaz, Yandy","R","R",29.341578021686875,28.664552054726467,28.69754576863465,-29.577180449758945,29.907278892327984,0.5657008706411099
514888,"Altuve, Jose","R","R",12.833451906357734,30.13619059570286,29.00764056282603,-19.531050317938163,30.142416819378422,17.308964913020688
680757,"Kwan, Steven","L","L",22.878581168025537,22.66647354041525,7.030336018062319,-16.348037581280035,29.760992383733214,6.882411215707669
665489,"Guerrero Jr., Vladimir","R","R",27.837179124284017,28.922692401218782,27.976922751478185,-11.933047359770667,34.391807333326604,6.554628209042588
592663,"Realmuto, J.T.","R","R",31.48589566271494,27.460659461899258,26.237695625884662,-19.743948395199585,28.498449460203975,-2.9874462025109443
691016,"Soderstrom, Tyler","L","L",28.786293492730888,31.46648806199512,33.136008129456314,-6.329380409163255,28.027843826234392,-0.758449666496488
678246,"Vargas, Miguel","R","R",30.588444424348477,28.067495654092323,28.699624669158453,-6.306910953223202,35.313198112804265,4.7247536884557855
687597,"Beck, Jordan","R","R",17.651456159266395,29.473279531515118,31.65458006071769,-1.695949790198274,27.62860030577604,9.977144146509637
682663,"Ramírez, Agustín","R","R",28.26196183147211,30.154808550845004,37.384032815346515,-16.23500313882167,30.343104752967452,2.081142921495337
621439,"Buxton, Byron","R","R",23.564544877555484,27.764556111202417,28.80756434700756,1.491477564319649,28.240100954120702,4.675556076565208
605141,"Betts, Mookie","R","R",25.74384540911292,28.774631713075635,26.733375113570716,-15.953417843937597,33.145415301414886,7.401569892301966
672820,"Sosa, Lenyn","R","R",30.357342440857238,27.518419707784094,30.59869841326891,-7.8960606390951025,32.72060630070412,2.3632638598468794
621043,"Correa, Carlos","R","R",25.734588750773263,28.795985105349843,36.77611022566897,-1.1578914057125034,28.455127618274876,2.7205388675016158
663728,"Raleigh, Cal","L","L",29.33571669912228,24.103933883981952,24.951496535219224,1.407651871635505,34.680292255393034,5.344575556270765
687263,"Neto, Zach","R","R",18.396315015753824,21.574114493487063,39.794257532117825,-4.265428900720893,36.30643605186695,17.91012103611312
665862,"Chisholm Jr., Jazz","L","L",30.2755274999011,25.80961032482677,29.54984177510921,-4.478289693507029,31.526858727909516,1.251331228008416
666971,"Gurriel Jr., Lourdes","R","R",28.765306271377828,26.060599865373945,24.78712272087779,-14.76550940397203,31.103286874513017,2.337980603135189
575929,"Contreras, Willson","R","R",22.615705707283833,30.31233876046456,25.488936566681726,-7.461651094180409,27.943322231996664,5.3276165247128215
657757,"Sheets, Gavin","L","L",29.26659427795042,29.180285978316743,17.074591232053773,-35.761428592141186,34.10371538977679,4.837121111826377
665742,"Soto, Juan","L","L",24.855295862914566,30.251495597478936,41.94804112324571,-9.987830341843347,23.222419577743853,-1.6328762851707148
656811,"O'Hearn, Ryan","L","L",26.096882228687363,29.3313354005362,25.40398626054613,-7.608931628983358,26.210776595078634,0.1138943663912653
672356,"Arias, Gabriel","R","R",29.14809051647919,35.62090349472285,26.550120539773243,-4.409670681489622,34.32563614491269,5.177545628433499
808982,"Lee, Jung Hoo","L","L",26.682784783039235,21.116963757884015,28.074484855836463,-42.741295958031785,30.209190672484493,3.526405889445255
676391,"Clement, Ernie","R","R",22.61613971137168,28.2799803511923,31.481899644395224,-1.7324326596556914,31.122417217225056,8.50627750585337
686217,"Frelick, Sal","L","L",30.997626203747984,27.3893780006568,25.494152584300675,-8.709487233352647,27.772193995009683,-3.225432208738306
670770,"Friedl, TJ","L","L",32.24941778717894,24.32713573863281,29.73468596209788,-28.068330232116043,40.31650582425463,8.067088037075683
542303,"Ozuna, Marcell","R","R",34.4150607028111,26.101641530061258,34.28598786937928,-26.5118045966513,32.40440092643426,-2.010659776376823
669701,"Smith, Josh","L","L",31.764275982578916,27.104646890304473,22.00028230457658,-21.55347366899943,30.775074148614486,-0.9892018339644328
681082,"Stott, Bryson","L","L",26.635987415652615,23.69524582314671,38.025552430756846,-4.320136543788064,28.25317428671028,1.617186871057674
502671,"Goldschmidt, Paul","R","R",25.88525179303148,34.094509540199375,35.9831366806067,-9.038992893367118,21.05441166707215,-4.830840125959325
694671,"Langford, Wyatt","R","R",28.844675187150283,27.372052875228942,29.610684479790006,-1.321913444042833,32.01583089822511,3.1711557110748356
680718,"Barger, Addison","L","L",33.231888898339726,25.512530279635612,20.661158620357092,-53.727069230029386,31.431184151446068,-1.8007047468936614
672386,"Kirk, Alejandro","R","R",21.52058602448381,31.48805862807879,28.515172003288818,4.3473136288911665,30.137464632335515,8.616878607851703
680574,"McLain, Matt","R","R",28.058923290747767,27.052543035807997,27.604598232489238,-18.1987436436468,32.14298664101659,4.084063350268828
672580,"Garcia, Maikel","R","R",30.506517887294013,25.94198363104254,35.225489856601,2.9962505381617923,33.921408089598955,3.4148902023049477
457705,"McCutchen, Andrew","R","R",29.800797002069878,28.974880289794562,35.63390036887439,-1.8667640572994606,24.924263081744908,-4.876533920324967
621493,"Ward, Taylor","R","R",31.659321482096168,25.71715222563784,18.46378399663658,-43.36145225525233,33.45790379748524,1.79858231538908
691026,"Winn, Masyn","R","R",33.575488133372865,23.06399959442487,16.219339967736424,-55.10758878529877,34.01385814064365,0.43837000727078984
681481,"Carpenter, Kerry","L","L",32.53321861254502,29.224353173233858,21.57718965911871,-9.59632011322646,25.762757862107772,-6.770460750437253
656716,"McKinstry, Zach","L","L",27.388140473474845,26.398737157817017,31.54308199813304,-1.9000193961424863,27.32854329093719,-0.05959718253766225
669127,"Langeliers, Shea","R","R",27.16639864432593,29.670509869119797,35.68513755827295,-17.571972410380187,33.66532601069828,6.498927366372353
701358,"Smith, Cam","R","R",25.361945977064163,30.346725112388317,33.460217784267186,-9.814069273332024,29.394083260082297,4.032137283018135
671277,"García Jr., Luis","L","L",28.157791109589972,28.678959642864584,32.20370862256175,-10.931198729947516,33.388231410382126,5.230440300792151
700932,"Manzardo, Kyle","L","L",22.72305001160808,31.38635308541972,36.18509247654055,-2.564126902535109,33.461659840954795,10.738609829346707
672640,"Lopez, Otto","R","R",29.305282154620294,28.517820775079894,32.15688568665049,-0.09161578727047998,30.479175877749096,1.1738937231288018
666139,"Lowe, Josh","L","L",24.50753014524819,30.8747728957584,34.15693896703117,-6.092125286986053,29.198438448797123,4.690908303548939
673962,"Jung, Josh","R","R",22.57092205779461,25.012839175651415,23.301712676355216,-5.159068488941133,32.149417562867825,9.578495505073215
701538,"Merrill, Jackson","L","L",24.707179864034426,28.76608130014528,23.968679599883764,0.28458645016679235,27.54776532031237,2.840585456277949
543760,"Semien, Marcus","R","R",28.00647533631909,23.991859186703245,30.685916013154348,-2.128095005503838,30.49333046676927,2.4868551304501674
656775,"Mullins, Cedric","L","L",31.7656755293618,24.147338130149063,29.57567470533759,-11.231407710864318,28.649351543240357,-3.116323986121444
686668,"Doyle, Brenton","R","R",24.078952411815713,29.091769660238256,41.50354262727613,-7.688861144132294,26.037605271802732,1.9586528599870223
668804,"Reynolds, Bryan","L","L",26.501727706328268,26.897774599745333,43.5370191430112,-5.763546282873624,28.205153221786812,1.7034255154585465
664034,"France, Ty","R","R",28.360597470592914,26.480843548992222,31.691285857674792,-28.200527634271914,27.472207412838706,-0.8883900577542019
545361,"Trout, Mike","R","R",29.941576706040234,25.300012347567048,28.48107737077616,-9.390110318140493,24.269598211874886,-5.671978494165351
663616,"Larnach, Trevor","L","L",28.59873010296617,27.23541509358553,38.215233442451506,1.2362532516052402,34.26946780420758,5.670737701241399
573262,"Yastrzemski, Mike","L","L",29.079647954942725,24.68980420198698,23.586366509077102,-3.63368899310911,30.405068010725373,1.3254200557826392
669224,"Wells, Austin","L","L",30.768607146553745,23.708608494872767,27.023521542513578,-9.349272544981014,30.4807116977475,-0.28789544880624474
663757,"Grisham, Trent","L","L",33.276204651708056,30.985347434121948,22.07127206170911,-14.06784652224805,24.331687410884104,-8.944517240823965
664056,"Bader, Harrison","R","R",27.093987521582076,27.162893239016313,19.83247926758637,-12.117712779720582,33.561995779808534,6.468008258226452
663647,"Hayes, Ke'Bryan","R","R",32.92559169444798,25.855786056486785,25.844696878609614,-16.932719724463944,34.53711766422271,1.6115259697747486
676475,"Burleson, Alec","L","L",33.98286652861485,23.413776161976955,18.378203660632163,-26.748953733617824,31.5827428822022,-2.400123646412656
693307,"Dingler, Dillon","R","R",25.660061778846092,28.339386597649163,38.74417349663037,-12.308674350146001,27.619820088797233,1.9597583099511322
663697,"India, Jonathan","R","R",28.709746783461096,27.94645710129986,29.694877705596056,-11.599982424254016,30.675132932408275,1.9653861489471791
657656,"Laureano, Ramón","R","R",30.40822774060764,31.589259211133037,17.640725205503145,4.753758498031972,32.791428051447156,2.383200310839527
660821,"Sánchez, Jesús","L","L",26.337201975793754,28.416575503554622,34.8820499085184,-10.307815107799454,35.11053202577251,8.773330049978748
630105,"Cronenworth, Jake","L","L",33.438202954412496,28.3511059715665,26.48208341692847,3.149811657949139,30.58707807609978,-2.851124878312724
624428,"Frazier, Adam","L","L",21.12102135176704,22.088135610197995,37.952303000986284,1.3087330832241686,24.071868456705307,2.9508471049382745
656305,"Chapman, Matt","R","R",28.3864445799978,29.811837865563405,26.85932787231548,-10.35039410715712,27.421546924380063,-0.9648976556177314
624424,"Conforto, Michael","L","L",27.15250333824097,28.255528598179577,31.080562789754026,-6.1048641400672095,27.806473909875574,0.653970571634601
665833,"Cruz, Oneil","L","L",27.84375387596963,26.716537605901305,40.60136481578815,-9.572398586530992,35.36673588309375,7.522982007124126
665966,"Narváez, Carlos","R","R",25.07777560342881,29.199577116767582,26.15815794870611,-21.782580617881745,30.685649092898583,5.607873489469771
694384,"Schanuel, Nolan","L","L",30.00445650353473,23.25288272964726,34.20306527885639,-0.18457868871544275,30.750247960041058,0.7457914565063299
669065,"Stowers, Kyle","L","L",29.608614371197326,29.310556791584716,34.9777522884732,-10.00242543959792,31.495004490475292,1.8863901192779544
596146,"Kepler, Max","L","L",32.40140398358817,30.092674771486802,34.729242999685255,-24.557841793443586,32.59057821230765,0.18917422871948436
665161,"Peña, Jeremy","R","R",30.18363093801783,26.227580122946584,33.71065383416837,-21.288905145634693,32.02896889808503,1.845337960067193
645277,"Albies, Ozzie","L","L",35.25220126607613,23.22029421174745,36.96533554023843,-36.94726086723973,36.87963143677835,1.6274301707022187
700250,"Rice, Ben","L","L",30.88755119250191,28.52640247208853,33.522345433911276,-28.992962876490015,28.79559823263837,-2.0919529598635425
663457,"Nootbaar, Lars","L","L",29.121148799097263,27.861521840116747,23.633327307855055,-20.216533577381902,34.7454161620722,5.624267362974916
681351,"O'Hoppe, Logan","R","R",27.54427036339049,28.648180297720234,33.0300682211035,-4.735782649474634,33.6042018101156,6.059931446725112
596019,"Lindor, Francisco","L","L",26.600932931098193,26.264279455050037,28.22016176722633,-8.384692197375461,28.50451226506452,1.9035793339663296
666160,"Moniak, Mickey","L","L",25.772140324674915,30.783879593788818,31.89241105378606,-8.78238132487909,29.131593435493688,3.3594531108187566
595879,"Báez, Javier","R","R",19.651990858922016,28.629409616868383,30.90609111853644,-11.145627305740183,29.896982354396503,10.244991495474485
663586,"Riley, Austin","R","R",28.838573911422014,28.165670801381694,30.059718559478966,-10.416134996084953,35.584611620457665,6.746037709035645
668901,"Vientos, Mark","R","R",26.616675818410823,28.766284419607537,26.574169149720518,-6.161898145040904,28.13166791950423,1.5149921010933984
643446,"McNeil, Jeff","L","L",30.859047410003715,24.840482699991718,32.21169769227844,-3.285238024289401,29.94345217039866,-0.9155952396050531
664023,"Happ, Ian","L","L",31.580542119962367,26.120526244849305,25.98994356896964,-3.430689899022137,34.021103519021395,2.4405613990590322
664761,"Bohm, Alec","R","R",25.690607200918123,29.69353147461408,38.0439263572766,-8.931916731819161,26.630233374958,0.9396261740398764
687401,"Ortiz, Joey","R","R",31.93720182747884,28.256925675198087,28.92864658424707,-9.266701071033626,28.944371216500063,-2.9928306109787823
666158,"Lux, Gavin","L","L",33.245907524185384,26.47321075544103,31.56722871273597,-7.372398629996315,32.09011738489956,-1.1557901392858154
608070,"Ramírez, José","L","L",30.4245873412705,21.766104844193908,26.58405827424052,-14.573200689788298,32.664086483581784,2.2394991423112978
676572,"Wagaman, Eric","R","R",25.105128353775765,28.137473821037872,28.600483223464018,-3.0831158977499786,32.33022814107522,7.225099787299426
686948,"Baldwin, Drake","L","L",26.573173156848824,28.216126811229817,32.336511926336414,-10.87609503386302,28.719501721339775,2.146328564490961
527038,"Flores, Wilmer","R","R",27.68561338920681,25.257294474623286,42.754955694177575,-7.568349462910181,31.38298673651646,3.6973733473096515
678662,"Tovar, Ezequiel","R","R",28.33409007956465,23.868547516584577,35.166701231142746,1.0581355231014917,29.120274341551276,0.786184261986627
677950,"Thomas, Alek","L","L",20.509436470069296,26.98160687337391,17.08439966574616,-26.082045252753,33.45988737384207,12.950450903772774
593428,"Bogaerts, Xander","R","R",19.847324549358742,29.127357124224606,29.849916996856933,-6.020547001956213,34.87278976090621,15.025465211547468
643217,"Benintendi, Andrew","L","L",30.88011951612455,22.412387399372456,22.860519842732014,-22.306828508207715,35.24690833966417,4.36678882353962
677800,"Abreu, Wilyer","L","L",29.863568428382422,26.57814648834821,30.552070432959454,-24.83461538796183,31.318849455146847,1.4552810267644276
682829,"De La Cruz, Elly","L","L",28.748232732623144,29.89741349342775,30.83892063110357,-28.86228742902183,37.205008975591085,8.45677624296794
690993,"Keith, Colt","L","L",22.792812213633812,28.671733356345786,32.294314505628705,-8.61232824951701,31.604392121307246,8.811579907673437
683734,"Vaughn, Andrew","R","R",31.64045007488886,29.07911986024827,33.355033944745784,-1.7969251048355515,29.685869453280745,-1.954580621608116
807713,"Shaw, Matt","R","R",29.642418986071206,28.091534875688886,19.190263186955885,-16.475826907238854,31.567459525139533,1.9250405390683212
650859,"Rengifo, Luis","L","L",18.716321181310875,26.206997919920312,29.29316189920907,-17.355510931655335,26.28648772231159,7.570166541000723
664770,"Lukes, Nathan","L","L",26.830085584373307,30.76288555598051,28.52206030333237,3.034313602173507,25.95973112185943,-0.8703544625138794
666018,"Aranda, Jonathan","L","L",27.232112682489333,29.273606686229684,31.2504224410486,-16.76124491256296,27.322467167381827,0.09035448489249223
608369,"Seager, Corey","L","L",26.489197034328853,29.054211210834882,30.194531587853632,-19.453759163911084,31.989741998348624,5.500544964019767
702332,"Durbin, Caleb","R","R",32.39288649803346,27.181324343862816,27.55580753868486,-20.001312752251547,27.775999732423653,-4.616886765609815
805779,"Wilson, Jacob","R","R",28.53930422076777,25.660446417037676,28.722080755045713,-31.605297652297825,30.610768919034125,2.071464698266353
669720,"Hays, Austin","R","R",12.499863345808741,28.564256660630555,26.01151082641412,-6.550978142877096,35.74647330658554,23.246609960776794
701762,"Kurtz, Nick","L","L",23.429573145342506,27.742097941049924,32.84777492897126,-10.514957546152788,24.822705110219815,1.3931319648773073
680977,"Donovan, Brendan","L","L",26.405966768965477,28.484888114096698,36.36795566623154,-7.608950548359882,24.88597302523923,-1.5199937437262603
608324,"Bregman, Alex","R","R",28.709286671735516,24.763843436124432,30.215056474588316,5.361284891247855,31.83799547417343,3.1287088024379046
673357,"Robert Jr., Luis","R","R",31.288827249568886,27.19569714436175,32.707113392743274,-19.787852627570896,30.48367470064927,-0.8051525489196161
666310,"Naylor, Bo","L","L",27.19451967852603,31.18361165725187,31.676890847216864,-18.58032150352732,34.98088932683197,7.786369648305936
672695,"Perdomo, Geraldo","L","L",17.211090045821866,25.4755279898506,41.51528044397282,-9.216763303876593,24.092823981366873,6.881733935545004
683146,"Baty, Brett","L","L",30.04045521329427,30.2643379546015,25.914358186895292,-8.092134264609111,26.65933238012651,-3.3811228331677556
669016,"Marsh, Brandon","L","L",27.770445135936544,29.36079041139863,35.94917540995072,-6.505989487440213,27.5336826662424,-0.23676246969414544
660670,"Acuña Jr., Ronald","R","R",31.270136391804524,25.480626678605624,32.98448097173937,-14.147041376774025,30.199366496714582,-1.0707698950899336
608348,"Kelly, Carson","R","R",29.87894246299769,29.71378335897122,24.214484384385532,0.643689563045192,30.984219288476957,1.1052768254792715
693304,"Gonzales, Nick","R","R",31.880150753606063,26.937622887045375,25.205372047740614,-18.82921743478008,29.91672446962279,-1.9634262839832701
643396,"Kiner-Falefa, Isiah","R","R",29.477218290379877,27.8171553832843,26.8620074283164,-26.600151368992336,28.86564597705112,-0.6115723133287598
663624,"Mountcastle, Ryan","R","R",25.57848324503447,31.112445047094774,35.47688949526852,4.53911577902549,27.492021320732814,1.913538075698341
571448,"Arenado, Nolan","R","R",31.968060264240137,29.309318341588398,31.112206496070957,-3.8612348147680366,34.921062476161325,2.9530022119211936
665926,"Giménez, Andrés","L","L",26.909693456184893,29.37985283079049,33.105191302960826,-9.026246430288792,29.110316088593937,2.2006226324090403
671056,"Herrera, Iván","R","R",31.871211708510927,27.455339550214397,33.012939263586695,-46.1973557856846,31.503344338412948,-0.36786737009797327
805367,"Meidroth, Chase","R","R",31.592660338037685,28.23152244355699,30.420846619302665,-19.296053977479243,29.146436938991183,-2.446223399046499
666134,"Jones, Nolan","L","L",27.083962384629974,27.327724313531178,29.806634883591627,-6.194475178997949,32.70723828729759,5.623275902667617
669257,"Smith, Will","R","R",32.813124517741066,28.972894002100478,16.584415475360863,-21.900400283295546,31.221444383553024,-1.5916801341880515
669357,"Gorman, Nolan","L","L",31.152988252248615,30.398013541496557,27.923202588871767,-10.832663719583834,33.08932335645772,1.9363351042091033
670242,"Wallner, Matt","L","L",26.764700017890178,31.355995478505466,30.066287817843026,-46.26511101200452,37.33370608423179,10.56900606634161
668904,"Lewis, Royce","R","R",24.574376236034905,26.49445606042574,28.68947713754267,-7.814253967075786,28.57642805368988,4.0020518176549675
687462,"Horwitz, Spencer","L","L",29.43161164719852,25.229157836374462,25.657346945046957,-11.383623212781147,30.08755702105859,0.6559453738600592
691023,"Walker, Jordan","R","R",23.796235867393644,31.757730041018494,28.701601342573536,-16.814982634227487,30.06573997023947,6.269504102845827
686780,"Pagés, Pedro","R","R",27.144136357338766,28.85287375766288,30.05383326182883,-5.342588159064237,36.01982927924384,8.87569292190508
682177,"Schneemann, Daniel","L","L",29.022178790215712,26.083997163309,29.871667123517053,-8.715971853644803,33.81921715448985,4.797038364274133
605137,"Bell, Josh","L","L",28.73042513117248,28.731585039578068,31.424552948927733,-11.562349397872886,27.744276061637084,-0.9861490695354009
593871,"Polanco, Jorge","L","L",26.656229374528277,28.58382616717174,32.93530136070991,-3.71577737471039,31.65324839522564,4.997019020697358
670623,"Paredes, Isaac","R","R",30.866085619052438,25.82194165902331,30.018104156299387,-36.717461572415,37.7643341257768,6.898248506724357
643565,"Tauchman, Mike","L","L",33.415674185270895,29.63014101040976,23.45183148971267,-10.78048910495009,30.432035769168376,-2.9836384161025182
665019,"Clemens, Kody","L","L",31.980743248025504,27.58835157775972,31.113812258940268,-33.33043387668495,33.45385293891868,1.4731096908931776
